submission_id,date_accident,heure_accident,region,type_accident,alcool
541,2025-01-17,05:44,Centrale,Renversement,Non
542,2025-11-25,23:46,Savanes,Choc,Non
543,2025-04-04,10:01,Plateaux,Renversement,Non
544,2024-08-17,07:00,Savanes,Renversement,Non
545,2025-12-22,05:29,Centrale,Choc,Non
546,2025-12-05,03:10,Centrale,Renversement,Non
547,2024-06-18,02:51,Lomé,Collision,Non
548,2024-01-01,09:59,Maritime,Choc,Non
549,2024-07-28,15:55,Kara,Collision,Non
550,2024-05-22,04:13,Plateaux,Renversement,
551,2024-06-28,05:37,Savanes,Collision,Non
552,2025-03-15,02:13,Centrale,Choc,Oui
553,2025-07-24,03:05,Centrale,Collision,Oui
554,2025-07-07,15:38,Maritime,Sortie de route,Oui
555,2024-10-24,10:51,Lomé,Choc,Non
556,2025-11-23,04:31,Savanes,Collision,Non
557,2024-04-24,19:27,Centrale,Collision,Non
558,2024-01-04,16:13,Plateaux,Choc,Oui
559,2024-01-03,08:58,Savanes,Collision,Non
482,2024-03-23,14:31,Lomé,Renversement,Non
561,2024-08-30,02:12,Savanes,Sortie de route,Oui
562,2025-12-02,20:44,Maritime,Sortie de route,Oui
563,2025-04-08,17:41,Maritime,Renversement,Oui
564,2025-10-21,01:51,Maritime,Renversement,Non
565,2024-04-30,13:58,Kara,Choc,Oui
566,2025-09-20,02:23,,Collision,Non
567,2024-05-29,19:12,Plateaux,Sortie de route,Non
568,2025-09-21,06:24,Maritime,Sortie de route,Non
569,2025-06-17,03:25,Kara,Sortie de route,Non
570,2024-11-12,02:19,,Renversement,Non
571,2024-12-02,12:16,Centrale,Renversement,Non
572,2025-08-14,06:01,Kara,Sortie de route,
6,2024-06-26,07:08,Plateaux,Sortie de route,Non
574,2025-07-03,22:20,Maritime,Renversement,Oui
575,2024-03-06,04:15,Maritime,Renversement,
576,2025-03-25,23:26,Kara,Sortie de route,Oui
577,2024-08-01,21:50,Plateaux,Sortie de route,Oui
578,2024-12-11,20:27,Kara,Collision,Oui
579,2024-10-13,06:42,Plateaux,Choc,Non
580,2024-07-05,06:51,Savanes,Sortie de route,Non
581,2025-06-14,17:33,Centrale,Renversement,Oui
582,2025-03-13,13:16,Savanes,Renversement,Oui
583,2025-11-09,06:04,Lomé,Sortie de route,
584,2025-09-17,02:48,Savanes,Sortie de route,Non
585,2024-12-06,19:10,Kara,Renversement,Non
586,2025-11-08,15:48,,Collision,Oui
587,32/13/2025,abc,Lomé,Renversement,Oui
588,2025-09-30,16:37,Lomé,Collision,Oui
589,2024-10-08,02:12,Maritime,Choc,Oui
138,2025-03-09,18:29,Savanes,Choc,Oui
591,2024-10-05,07:35,Lomé,Renversement,Oui
592,2025-04-12,06:39,Savanes,Sortie de route,Oui
593,2025-02-13,08:30,Kara,Sortie de route,Oui
594,2024-06-03,05:19,Centrale,Collision,Oui
595,2024-05-05,06:29,Plateaux,Collision,Non
596,32/13/2025,15:23,Maritime,Choc,Non
597,2024-12-25,01:11,Maritime,Renversement,Non
598,2024-08-16,07:13,Maritime,Collision,Non
599,2025-10-17,02:07,Centrale,Sortie de route,Non
600,2024-05-17,06:33,Lomé,Choc,Non
601,32/13/2025,16:16,Plateaux,Sortie de route,Non
602,2025-02-16,16:15,Centrale,Sortie de route,Non
603,2025-12-08,08:35,Plateaux,Collision,Non
313,2024-05-21,05:19,Lomé,Renversement,Non
605,2025-07-05,06:56,Lomé,Sortie de route,Non
606,2024-10-27,12:18,Savanes,Collision,Oui
607,2025-08-01,00:12,Plateaux,Choc,
608,2025-11-27,05:34,Plateaux,Choc,Oui
609,2025-12-15,00:17,Plateaux,Collision,Non
610,2025-09-08,03:18,Plateaux,Choc,Oui
611,2024-06-17,11:06,,Renversement,Non
612,2024-08-04,09:17,,Renversement,Non
613,2024-05-30,04:34,Kara,Choc,Oui
614,2025-12-07,05:36,Kara,Collision,
615,,23:57,Lomé,Sortie de route,Non
616,2024-11-29,05:25,Centrale,Renversement,Non
617,2025-01-02,05:09,Maritime,Collision,Non
618,2025-12-21,22:35,Kara,Choc,Non
619,2024-04-07,05:17,Maritime,Choc,Oui
620,2025-09-19,01:05,Kara,Choc,Non
621,2024-12-05,07:57,Kara,Sortie de route,Non
622,2025-10-20,,Savanes,Sortie de route,Non
98,2024-06-20,99:99,Kara,Choc,Oui
624,2024-09-15,03:50,Centrale,Collision,Non
625,2024-11-24,16:12,Plateaux,Sortie de route,Non
626,2024-03-21,17:05,Kara,Sortie de route,Non
627,2025-12-13,23:57,Centrale,Choc,Oui
628,2025-05-04,10:25,Centrale,Sortie de route,Non
629,2024-06-05,16:46,Centrale,Renversement,Non
630,2025-03-01,08:55,Maritime,Sortie de route,Non
631,2025-01-11,10:07,Lomé,Renversement,Oui
615,2025-07-03,11:48,Plateaux,Collision,Oui
633,2024-03-13,15:20,Plateaux,Choc,Non
634,2024-05-14,01:27,Savanes,Renversement,Non
337,2024-11-19,05:22,,Renversement,Non
636,2025-05-25,05:45,Kara,Sortie de route,Non
637,2024-07-08,12:57,Centrale,Sortie de route,Oui
638,2025-11-24,04:09,Maritime,Renversement,
639,2025-11-12,18:52,Kara,Renversement,Non
640,2024-09-11,abc,Lomé,Sortie de route,Non
641,2025-05-10,20:28,Maritime,Sortie de route,Non
642,2024-06-19,15:14,Centrale,Renversement,Non
643,2025-01-31,19:04,Plateaux,Choc,
644,2024-04-30,15:37,Lomé,Renversement,Non
645,2024-07-23,06:09,Kara,Renversement,Oui
646,2025-09-06,10:51,Savanes,Renversement,Oui
647,2024-11-04,04:30,Centrale,Sortie de route,Non
648,2024-06-17,12:37,Maritime,Sortie de route,Non
649,2025-11-08,15:41,Kara,Choc,Non
650,2024-06-05,11:27,Savanes,Renversement,Non
651,2024-06-07,14:08,Lomé,Sortie de route,Oui
652,2025-01-15,01:37,Plateaux,Renversement,Non
653,2024-12-04,01:49,Centrale,Sortie de route,Oui
654,invalid-date,08:31,,Sortie de route,Oui
655,2024-02-12,19:42,Centrale,Choc,Non
656,2025-01-24,04:00,Centrale,Collision,Oui
657,2025-02-11,05:09,Centrale,Renversement,Oui
658,2024-03-14,13:57,Savanes,Sortie de route,Non
659,2025-05-14,17:37,Lomé,Collision,Oui
660,2024-10-18,03:21,Kara,Collision,
661,2024-03-22,18:29,Centrale,Renversement,Non
662,2024-11-06,11:04,Plateaux,Renversement,Oui
663,2024-12-13,04:47,Centrale,Collision,Non
664,2024-07-10,10:38,Kara,Renversement,Non
665,2024-02-23,05:32,Plateaux,Collision,Oui
666,2024-03-28,07:27,Kara,Sortie de route,Non
667,2025-07-01,00:45,,Collision,Oui
668,2025-03-24,18:17,Maritime,Choc,Oui
497,2025-08-27,22:14,Lomé,Sortie de route,Oui
271,2024-02-26,21:48,Maritime,Sortie de route,Oui
671,2024-08-26,12:28,Savanes,Sortie de route,Oui
672,2024-03-13,13:44,Kara,Renversement,Oui
673,2025-08-22,99:99,Lomé,Collision,Non
674,2024-03-22,20:55,,Collision,Oui
675,2025-10-23,21:49,Centrale,Collision,Non
676,2024-08-17,14:11,,Collision,Non
677,2025-11-10,23:58,Maritime,Collision,Oui
678,2024-10-12,14:00,Savanes,Choc,Non
679,2024-06-03,20:01,,Renversement,Non
680,2024-05-12,08:25,Lomé,Choc,Non
681,2025-07-29,11:23,Savanes,Choc,Non
682,2024-01-20,00:11,Savanes,Choc,Non
683,2025-03-14,06:22,,Collision,Non
684,2025-12-26,07:19,Plateaux,Choc,
685,invalid-date,,Lomé,Choc,Oui
686,2025-07-30,19:06,Centrale,Renversement,Oui
687,2025-10-22,13:41,Plateaux,Renversement,Non
688,2025-04-26,02:36,Centrale,Collision,Oui
689,2024-03-05,13:20,Kara,Collision,Non
690,2024-07-26,14:41,Maritime,Collision,Non
691,2025-06-21,05:41,Savanes,Collision,Non
692,2024-11-28,23:12,Maritime,Renversement,Oui
427,2024-12-07,17:24,Maritime,Sortie de route,Non
694,2025-01-14,09:25,Savanes,Choc,Non
695,2024-04-26,02:59,Centrale,Sortie de route,Non
696,2025-08-19,19:09,Lomé,Choc,Oui
697,2025-02-20,05:58,Savanes,Choc,Oui
698,2025-08-10,21:52,Plateaux,Renversement,Non
699,2024-04-20,01:42,Centrale,Collision,Non
700,2024-10-19,15:29,Maritime,Collision,Non
701,2024-06-17,04:29,Lomé,Collision,Non
702,2024-12-02,10:46,Centrale,Renversement,Non
703,2025-05-16,15:08,Kara,Choc,Non
704,2025-08-27,02:15,Centrale,Choc,Oui
705,2025-11-04,02:47,Centrale,Renversement,
706,2025-01-28,abc,Maritime,Renversement,Non
707,2024-11-30,06:20,Kara,Sortie de route,Oui
708,2024-07-29,12:19,Savanes,Renversement,
709,2025-02-25,04:44,Savanes,Collision,Non
710,2024-07-27,17:34,Lomé,Choc,Non
711,2025-06-27,11:58,Maritime,Choc,Non
712,2024-03-03,17:53,Savanes,Renversement,
713,2024-10-20,02:10,Lomé,Sortie de route,Oui
714,2025-01-24,03:04,Plateaux,Renversement,Oui
715,2025-04-11,02:58,Kara,Collision,Non
716,2024-12-23,13:33,Plateaux,Choc,Oui
717,2025-08-21,18:00,Lomé,Sortie de route,Non
718,2024-01-05,16:32,Kara,Sortie de route,Non
719,2024-10-13,13:23,Kara,Collision,
720,2024-12-03,10:54,Centrale,Renversement,Non
721,2025-09-01,14:57,Savanes,Renversement,Oui
722,2024-06-20,21:56,Centrale,Sortie de route,Non
723,2024-12-15,11:40,Plateaux,Renversement,
724,2025-05-26,05:07,Maritime,Collision,
725,2025-12-10,18:56,Centrale,Choc,Non
726,2024-07-12,15:55,Kara,Collision,Oui
727,2024-07-24,21:52,Maritime,Sortie de route,Non
728,2024-08-23,17:53,Centrale,Sortie de route,Non
729,,02:29,Maritime,Collision,Non
730,2025-03-30,03:06,Lomé,Renversement,Non
731,2024-02-22,08:02,Lomé,Collision,Oui
732,2024-07-17,01:12,Plateaux,Choc,
733,2025-05-21,01:06,Centrale,Renversement,Oui
734,2025-11-08,06:55,Lomé,Choc,Oui
735,2025-10-20,23:48,Kara,Renversement,Oui
736,2025-11-17,18:23,Plateaux,Collision,Oui
737,2025-05-26,17:30,Plateaux,Renversement,Oui
738,2024-06-07,17:43,Plateaux,Choc,Non
739,2024-01-20,21:27,Maritime,Sortie de route,Oui
740,2025-06-26,11:57,Savanes,Choc,
741,2024-08-01,00:28,Plateaux,Choc,Oui
742,2025-03-21,04:05,Lomé,Sortie de route,Oui
743,2024-06-11,10:01,,Sortie de route,Oui
744,2024-01-06,11:53,Kara,Choc,Oui
745,2024-02-11,23:19,Kara,Choc,
746,2024-12-04,19:59,Centrale,Collision,Non
747,2025-07-10,22:15,Kara,Sortie de route,Oui
748,2024-04-20,06:32,Centrale,Choc,Non
749,2025-07-26,03:58,Maritime,Choc,Oui
750,2024-02-20,23:49,Savanes,Renversement,Non
751,2025-05-07,22:01,Lomé,Renversement,Oui
752,2025-09-05,10:00,Plateaux,Sortie de route,Non
753,2024-05-19,19:48,Kara,Choc,Non
754,2024-08-07,03:35,Lomé,Choc,Non
755,2025-09-13,00:36,,Collision,Oui
756,2024-05-14,08:01,Centrale,Sortie de route,Non
757,2024-05-08,07:58,Maritime,Choc,Non
758,2025-06-07,12:28,Kara,Sortie de route,
759,2025-09-05,21:14,Centrale,Collision,Oui
760,32/13/2025,00:54,Plateaux,Renversement,Oui
761,2024-02-15,00:06,Maritime,Renversement,Oui
762,2025-03-09,07:47,Savanes,Choc,Oui
763,2025-02-21,11:30,Kara,Choc,Oui
764,2024-11-09,09:28,Maritime,Choc,Oui
765,2024-12-14,13:43,Kara,Renversement,Oui
766,2025-06-28,14:52,,Choc,Oui
376,2025-11-11,23:48,,Sortie de route,Oui
768,2024-07-07,10:01,Plateaux,Choc,Non
769,2024-09-06,06:36,Lomé,Choc,Non
770,2025-07-19,09:44,Savanes,Renversement,Non
771,2024-11-05,03:52,Centrale,Sortie de route,Non
772,invalid-date,21:58,Plateaux,Renversement,Non
773,2025-11-28,17:23,Kara,Sortie de route,Oui
774,2024-09-11,16:56,Lomé,Choc,Non
775,2025-06-11,03:04,Savanes,Choc,Non
776,2025-02-24,10:25,Centrale,Choc,Non
777,2025-07-01,10:31,Kara,Renversement,Non
778,2024-04-20,17:57,Kara,Sortie de route,Non
779,2025-09-29,06:31,Savanes,Collision,Oui
780,2024-10-27,08:55,Savanes,Choc,Non
533,2025-07-31,04:19,Savanes,Collision,Oui
782,2024-03-04,,Centrale,Sortie de route,Non
279,2024-04-21,04:06,Kara,Sortie de route,Oui
784,2024-08-06,03:43,Savanes,Renversement,Non
785,2025-03-03,21:10,,Collision,
786,2025-05-08,20:58,Plateaux,Renversement,Non
787,2025-03-21,13:58,Maritime,Collision,Oui
788,,21:11,Plateaux,Sortie de route,Oui
789,2025-07-14,19:05,Plateaux,Collision,Non
790,2024-08-20,16:37,Plateaux,Sortie de route,Oui
791,2024-02-20,23:28,Savanes,Renversement,Oui
792,2024-03-11,08:08,,Choc,Non
793,invalid-date,01:56,Plateaux,Renversement,Non
794,2025-05-13,19:53,Plateaux,Renversement,Oui
795,2024-10-04,19:38,,Collision,Non
796,2024-05-22,05:04,Plateaux,Sortie de route,Oui
797,2024-07-22,19:11,Centrale,Renversement,Oui
798,2024-12-17,04:46,Centrale,Choc,Oui
799,2025-09-16,03:05,Centrale,Sortie de route,Oui
800,2024-04-06,11:16,Centrale,Choc,Oui
801,2025-06-03,16:09,Maritime,Choc,Oui
802,2024-07-03,06:14,Maritime,Sortie de route,Oui
803,2025-06-11,23:23,Savanes,Renversement,Non
804,2025-08-06,05:15,Centrale,Choc,Non
805,2024-11-10,99:99,,Choc,Non
806,2024-06-30,00:07,Plateaux,Collision,Non
807,2024-08-20,05:37,Savanes,Sortie de route,Oui
808,2024-08-24,01:43,,Collision,Non
809,2025-05-17,02:13,Lomé,Collision,Oui
810,,01:56,Kara,Collision,Oui
811,2025-09-01,15:07,Plateaux,Sortie de route,Oui
812,2025-06-13,06:58,Plateaux,Renversement,Oui
813,2025-03-21,20:33,,Sortie de route,Non
814,2025-08-06,14:31,Centrale,Choc,Non
815,2024-01-09,08:01,Lomé,Choc,Oui
816,2024-11-05,08:32,Kara,Renversement,Non
817,2025-06-25,23:25,Lomé,Sortie de route,
818,2025-09-23,11:43,Lomé,Sortie de route,Non
819,32/13/2025,14:32,Kara,Sortie de route,Oui
820,2025-02-18,03:20,Lomé,Renversement,Oui
821,2024-02-21,22:56,Plateaux,Choc,
822,2025-01-07,13:31,Kara,Sortie de route,Non
823,2024-04-02,15:28,Lomé,Sortie de route,Non
824,2024-07-27,01:07,Centrale,Renversement,Oui
825,2025-07-29,04:18,Lomé,Collision,Oui
826,2024-05-27,21:06,Plateaux,Collision,Non
827,2025-10-01,09:45,Maritime,Renversement,Oui
317,2025-07-07,03:28,Centrale,Choc,
829,2025-04-20,02:24,Centrale,Choc,Oui
830,2025-03-24,99:99,Savanes,Collision,Oui
831,2025-11-02,19:38,Maritime,Choc,Oui
832,2024-10-03,20:28,Centrale,Collision,Non
833,2024-06-15,19:07,Savanes,Renversement,Oui
834,2025-04-06,05:42,Kara,Sortie de route,Oui
835,2024-05-17,14:54,Lomé,Collision,Oui
836,2024-01-30,20:56,Plateaux,Choc,Non
837,,02:59,Savanes,Renversement,
838,2025-09-26,10:21,Centrale,Choc,Oui
839,2024-08-08,22:50,Kara,Choc,Non
840,2024-05-05,11:57,Centrale,Renversement,Oui
841,2024-12-16,06:00,Plateaux,Sortie de route,Non
842,2025-07-12,99:99,Maritime,Collision,Non
843,2024-04-26,05:33,Kara,Collision,Oui
844,2025-02-01,03:31,Maritime,Choc,Non
845,2024-08-13,03:20,Savanes,Collision,
846,2025-09-21,09:34,Savanes,Sortie de route,Non
847,2025-06-15,04:27,Kara,Choc,Oui
848,2025-11-21,08:51,Savanes,Choc,Non
849,2025-08-15,06:53,Centrale,Choc,Oui
850,2024-11-14,18:48,Centrale,Sortie de route,Oui
851,2025-09-17,09:35,Centrale,Choc,Oui
852,2024-04-20,18:10,Maritime,Sortie de route,Oui
853,2025-07-19,99:99,Savanes,Renversement,
854,2025-11-02,03:58,Maritime,Renversement,
855,2024-08-20,02:14,,Renversement,Oui
856,2024-05-05,08:07,Plateaux,Renversement,Non
857,2024-06-21,06:56,Savanes,Sortie de route,Non
858,2024-02-04,03:14,Kara,Sortie de route,
859,2024-07-23,06:50,Plateaux,Collision,Non
860,2024-09-08,10:00,Centrale,Renversement,Non
861,2024-01-12,07:34,Kara,Choc,Oui
862,2024-01-27,13:22,Centrale,Choc,Non
863,2024-05-22,06:40,Maritime,Sortie de route,Oui
864,2024-11-28,14:16,Centrale,Sortie de route,Oui
865,2024-01-25,07:05,Maritime,Sortie de route,
866,2025-01-12,01:43,Savanes,Renversement,Non
867,2025-08-21,18:34,Savanes,Collision,
868,2024-10-29,23:03,Maritime,Renversement,Oui
869,invalid-date,06:53,Kara,Collision,Non
870,2025-06-25,19:24,Centrale,Choc,Oui
871,2025-09-07,08:15,Lomé,Choc,
872,2025-02-22,18:34,Kara,Renversement,Oui
873,32/13/2025,08:41,Lomé,Renversement,Non
874,2024-03-07,11:21,,Renversement,Oui
361,2025-11-24,08:25,Maritime,Renversement,Oui
876,2024-04-17,15:35,Savanes,Renversement,Oui
877,2024-04-14,20:11,Maritime,Choc,Non
878,2024-02-17,06:25,Kara,Sortie de route,Non
879,2024-12-23,19:07,Kara,Renversement,Non
880,2024-05-31,16:26,Centrale,Collision,Oui
881,2025-09-30,09:00,Plateaux,Collision,Oui
882,2025-04-13,07:17,Maritime,Collision,Non
883,2025-06-08,10:42,Savanes,Choc,Non
664,2025-09-20,06:30,,Renversement,Oui
885,2024-10-21,15:15,Plateaux,Collision,Oui
886,2024-05-23,00:30,Plateaux,Sortie de route,Oui
887,2025-01-15,abc,Kara,Choc,Non
888,2025-09-03,03:06,,Sortie de route,Oui
889,2024-04-09,20:52,,Renversement,Oui
890,2025-10-12,21:14,Plateaux,Sortie de route,Non
349,2024-04-19,11:02,Centrale,Collision,Non
892,2025-11-14,12:10,Savanes,Sortie de route,Non
893,2025-02-04,22:21,Kara,Choc,Non
894,2024-08-03,20:11,Lomé,Choc,Non
895,2024-05-01,03:56,Centrale,Collision,Oui
896,2025-05-08,01:32,Kara,Collision,Oui
897,2025-03-24,06:04,Savanes,Sortie de route,Non
898,2025-02-25,22:14,Lomé,Choc,Non
899,2025-04-14,20:57,Plateaux,Renversement,Oui
900,2025-02-16,02:41,Kara,Choc,Oui
901,2024-04-24,20:23,Lomé,Choc,Oui
902,2025-03-30,12:43,Maritime,Choc,Non
903,2024-04-18,11:26,Centrale,Sortie de route,Non
904,2024-05-18,abc,Savanes,Choc,Oui
607,2024-03-05,09:46,Centrale,Collision,Oui
906,2024-03-12,09:02,Centrale,Choc,Oui
907,2025-04-12,16:14,Savanes,Sortie de route,Non
908,2024-02-14,22:43,Plateaux,Collision,Oui
909,2025-12-08,13:12,Maritime,Choc,Oui
910,2024-09-19,00:19,Savanes,Collision,Oui
911,2025-02-14,13:21,,Collision,Non
912,2025-08-07,12:02,Plateaux,Renversement,Non
913,2025-10-24,13:39,Centrale,Renversement,Non
914,2024-02-17,07:53,Kara,Sortie de route,Oui
915,2025-10-03,03:21,Kara,Sortie de route,Non
916,2025-06-20,03:51,Centrale,Sortie de route,Oui
917,2024-05-04,20:16,Savanes,Choc,Non
918,2024-01-07,17:08,Savanes,Renversement,Oui
919,2025-03-17,22:43,Kara,Collision,Non
920,2024-10-04,22:39,Centrale,Renversement,Oui
921,2025-12-22,07:10,Centrale,Renversement,Oui
922,2024-07-06,23:03,Centrale,Collision,Non
923,2025-07-06,03:45,,Renversement,Oui
924,2025-06-10,13:31,Savanes,Choc,Oui
925,2025-07-21,17:05,Kara,Renversement,Non
926,2024-07-06,08:01,Lomé,Collision,Oui
927,2024-09-10,06:01,Savanes,Collision,Oui
928,2025-06-09,99:99,Plateaux,Sortie de route,Non
929,2024-09-07,22:00,Savanes,Sortie de route,Non
930,2024-02-21,02:10,Maritime,Choc,Non
931,2024-04-22,18:28,Maritime,Collision,Non
932,2024-07-22,16:32,Centrale,Renversement,Non
933,2024-04-19,08:00,Centrale,Sortie de route,Non
934,2024-08-24,04:24,Savanes,Collision,Oui
935,2024-06-29,abc,Lomé,Collision,Oui
936,2024-08-04,06:01,Kara,Choc,Oui
937,2025-03-11,02:08,Kara,Choc,Non
938,2024-03-19,05:54,Savanes,Collision,Non
939,2025-04-26,09:07,Centrale,Sortie de route,Non
940,2024-06-10,15:52,Lomé,Collision,Non
941,2025-02-21,99:99,Centrale,Collision,Non
942,2024-11-24,99:99,Plateaux,Collision,Oui
943,2024-01-30,11:23,Lomé,Renversement,Non
944,2024-07-28,12:36,Centrale,Collision,Oui
945,2025-04-02,10:22,Savanes,Sortie de route,Non
946,2025-08-01,22:34,Centrale,Renversement,Non
947,2025-02-26,18:11,Savanes,Choc,Oui
948,2025-03-06,22:47,Maritime,Collision,Oui
949,2025-03-27,01:05,Centrale,Collision,Oui
950,2024-12-18,14:27,Centrale,Sortie de route,Oui
951,2025-04-08,03:33,Maritime,Collision,
952,2025-12-13,15:09,Centrale,Renversement,Non
953,2025-12-04,23:35,Savanes,Collision,Non
954,2025-09-12,23:03,Kara,Choc,Oui
955,2024-05-17,00:17,,Choc,Non
956,2024-05-04,abc,Lomé,Choc,Oui
957,2024-08-18,02:58,Kara,Collision,Non
958,2025-10-04,12:39,Lomé,Choc,Oui
959,2024-10-07,09:12,,Renversement,Non
960,2025-01-15,17:36,Kara,Sortie de route,
961,2024-08-13,06:14,,Sortie de route,Oui
962,2025-03-02,18:29,Centrale,Sortie de route,Non
963,2024-02-06,23:53,Plateaux,Sortie de route,Non
964,2024-09-03,20:35,Maritime,Collision,
965,2024-11-04,04:56,Plateaux,Renversement,Non
966,2025-08-07,04:48,Kara,Choc,
967,2024-07-28,09:20,Savanes,Renversement,Non
968,32/13/2025,16:01,Lomé,Sortie de route,
969,2025-08-12,04:19,Centrale,Collision,Non
970,2025-09-02,18:03,Savanes,Choc,Oui
971,2024-03-06,16:38,Centrale,Collision,Non
972,,16:13,Plateaux,Collision,Non
973,2025-07-07,01:26,Savanes,Collision,Oui
974,2025-09-28,15:03,Savanes,Choc,Oui
975,2024-05-22,02:05,Centrale,Renversement,
976,2025-09-25,11:28,Kara,Collision,Oui
977,2024-06-25,21:35,Lomé,Renversement,Oui
978,32/13/2025,03:23,Savanes,Sortie de route,Non
979,2024-05-20,22:12,Savanes,Choc,Non
980,2024-04-30,abc,Kara,Choc,Oui
981,2024-03-27,13:45,,Sortie de route,Non
982,2025-06-07,99:99,Kara,Renversement,Oui
983,2024-08-16,22:54,Lomé,Choc,Non
984,2025-08-12,05:48,Kara,Renversement,Oui
985,2024-07-04,10:25,Plateaux,Choc,Oui
986,2025-09-25,23:56,Kara,Collision,Oui
987,2025-05-16,21:06,Centrale,Collision,Non
988,2024-10-20,05:23,,Sortie de route,Non
989,2025-01-15,12:58,Savanes,Sortie de route,Non
990,2024-07-20,17:17,Savanes,Renversement,
991,2024-11-07,01:46,Savanes,Collision,Non
992,2025-02-04,02:00,,Choc,Non
993,2025-08-18,06:50,Lomé,Collision,Oui
994,2024-06-14,abc,Maritime,Renversement,Oui
995,2024-11-25,18:51,Plateaux,Collision,Oui
996,2024-04-09,03:45,Kara,Sortie de route,Non
997,2024-05-23,11:14,Savanes,Sortie de route,Non
998,2025-12-16,23:26,Savanes,Collision,Non
999,,03:52,Maritime,Sortie de route,Non
1000,2025-01-27,08:47,Maritime,Collision,Oui
1001,2025-02-25,04:10,Savanes,Collision,Non
1002,2025-03-05,99:99,Centrale,Renversement,Non
1003,2025-04-28,09:33,Lomé,Renversement,Oui
855,2024-07-03,01:18,Maritime,Collision,Non
1005,,05:07,Savanes,Sortie de route,Oui
1006,2024-05-16,01:47,Kara,Sortie de route,Non
1007,2025-11-16,06:11,Lomé,Choc,Oui
1008,2025-06-26,14:08,Maritime,Renversement,Oui
1009,2025-09-13,01:37,Plateaux,Renversement,Non
1010,2025-07-29,06:26,Maritime,Choc,Non
1011,2025-03-16,07:29,Lomé,Collision,Oui
1012,2025-04-26,02:22,Centrale,Sortie de route,Oui
1013,2024-04-13,01:30,Centrale,Choc,Oui
1014,2024-08-02,00:58,Savanes,Renversement,Non
1015,2024-08-20,08:07,Centrale,Collision,Non
1016,2025-03-09,12:44,Centrale,Collision,Non
1017,2025-08-27,07:25,Kara,Collision,Non
1018,2024-02-21,07:02,Maritime,Choc,Oui
1019,2025-10-11,14:28,Plateaux,Sortie de route,Oui
1020,2024-02-15,16:13,Centrale,Renversement,Oui
1021,,00:59,Maritime,Renversement,
1022,2025-03-31,18:02,Lomé,Choc,Oui
1023,2024-09-05,18:12,Savanes,Collision,Oui
1024,2024-05-11,abc,Maritime,Sortie de route,Oui
1025,2024-10-22,21:47,Plateaux,Choc,
1026,2024-04-14,10:47,Maritime,Collision,Oui
1027,2024-07-23,06:11,Centrale,Sortie de route,Non
1028,2025-01-07,11:59,Maritime,Renversement,Non
1029,2024-06-05,abc,Lomé,Renversement,
1030,2025-05-01,99:99,Lomé,Choc,Non
1031,2025-07-14,02:30,Plateaux,Choc,
1032,2024-04-28,16:37,Lomé,Choc,Oui
1033,2025-07-04,23:35,Lomé,Collision,Non
1034,2025-04-16,06:47,Savanes,Collision,Non
1035,2025-01-26,15:15,Maritime,Renversement,Non
1036,2024-03-20,06:13,Maritime,Renversement,Non
1037,2024-10-20,17:45,Maritime,Choc,Non
1038,2024-01-14,,Savanes,Renversement,Oui
1039,2025-01-26,21:45,Plateaux,Renversement,Oui
1040,2024-02-11,18:06,Centrale,Collision,Oui
1041,2025-10-17,06:54,,Collision,Non
1042,2024-10-06,09:31,,Collision,Oui
1043,2024-12-28,00:15,Lomé,Sortie de route,Non
1044,2024-06-02,06:30,Plateaux,Collision,Non
1045,2024-03-11,11:42,Kara,Collision,Non
1046,2025-03-29,14:04,Centrale,Choc,
1047,2025-01-11,18:44,Savanes,Renversement,Non
1048,2024-11-01,22:58,Lomé,Sortie de route,Oui
1049,2024-01-30,10:29,Maritime,Renversement,Non
1050,2025-04-23,23:59,Lomé,Sortie de route,
1051,2025-12-11,21:53,Plateaux,Choc,Oui
1052,2024-10-24,abc,Lomé,Renversement,Non
434,2025-08-13,12:35,Kara,Sortie de route,Oui
